JX009353.1;CDR;soil
JX009354.1;CDR;soil
JX009355.1;CDR;soil
JX009356.1;CDR;soil
JX009357.1;CDR;soil
JX009358.1;CDR;soil
JX009359.1;CDR;soil
JX009360.1;CDR;soil
JX009361.1;CDR;soil
JX009362.1;CDR;soil
JX009363.1;PIP;soil
JX009364.1;CHL;soil
JX009365.1;TET;soil
JX009366.1;TET;soil
JX009367.1;GEN;soil
JX009368.1;GEN;soil
JX009369.1;CHL;soil
JX009370.1;CHL;soil
JX009371.1;CHL;soil
JX009372.1;CYC;soil
JX009373.1;GEN;soil
JX009374.1;GEN;soil
JX009375.1;CHL;gut
JX009376.1;AMX;gut
JX009377.1;CAR;gut
JX009378.1;CAR;gut
JX009379.1;MIN;gut
JX009380.1;MIN;gut
JX009345.2;TET;soil
JX009289.2;MIN;soil
JX009288.2;GEN;soil
KJ691878.1;TET;grassland soil
KJ691879.1;TET;grassland soil
KJ691880.1;TET;grassland soil
KJ691881.1;TET;grassland soil
KJ691882.1;TET;grassland soil
KJ691883.1;TET;grassland soil
KJ691884.1;CHL;grassland soil
KJ691885.1;CHL;grassland soil
KJ691886.1;CHL;grassland soil
KJ691887.1;CHL;grassland soil
KJ691888.1;CHL;grassland soil
KJ691889.1;CHL;grassland soil
KJ691890.1;CYC;grassland soil
KJ691891.1;CYC;grassland soil
KJ691892.1;CYC;grassland soil
KJ691893.1;CYC;grassland soil
KJ691894.1;CYC;grassland soil
KJ691895.1;ATM;grassland soil
KJ691896.1;TGC;grassland soil
KJ691897.1;TGC;grassland soil
KJ691898.1;TGC;grassland soil
KJ691899.1;TET;grassland soil
KJ691900.1;TET;grassland soil
KJ691901.1;TET;grassland soil
KJ691902.1;TET;grassland soil
KJ691903.1;TET;grassland soil
KJ691904.1;TET;grassland soil
KJ691905.1;TET;grassland soil
KJ691906.1;TET;grassland soil
KJ691907.1;CTX;grassland soil
KJ691908.1;CTX;grassland soil
KJ691909.1;FEP;grassland soil
KJ691910.1;FEP;grassland soil
KJ691911.1;FEP;grassland soil
KJ691912.1;TMP;grassland soil
KJ691913.1;SXT;grassland soil
KJ691914.1;TMP;grassland soil
KJ691915.1;ATM;grassland soil
KJ691916.1;ATM;grassland soil
KJ691917.1;TMP;grassland soil
KJ691918.1;TMP;grassland soil
KJ691919.1;TMP;grassland soil
KJ691920.1;GEN;grassland soil
KJ691921.1;ATM;grassland soil
KJ691922.1;ATM;grassland soil
KJ691923.1;ATM;grassland soil
KJ691924.1;ATM;grassland soil
KJ691925.1;PEN;grassland soil
KJ691926.1;PEN;grassland soil
KJ691927.1;PEN;grassland soil
KJ691928.1;PEN;grassland soil
KJ691929.1;PEN;grassland soil
KJ691930.1;CYC;grassland soil
KJ691931.1;TMP;grassland soil
KJ691932.1;TMP;grassland soil
KJ691933.1;TMP;grassland soil
KJ691934.1;TMP;grassland soil
KJ691935.1;TMP;grassland soil
KJ691936.1;TMP;grassland soil
KJ691937.1;TMP;grassland soil
KJ691938.1;TMP;grassland soil
KJ691939.1;ATM;grassland soil
KJ691940.1;ATM;grassland soil
KJ691941.1;PEN;grassland soil
KJ691942.1;PEN;grassland soil
KJ691943.1;PEN;grassland soil
KJ691944.1;PEN;grassland soil
KJ691945.1;CYC;grassland soil
KJ691946.1;CYC;grassland soil
KJ691947.1;CYC;grassland soil
KJ691948.1;CYC;grassland soil
KJ691949.1;CYC;grassland soil
KJ691950.1;CYC;grassland soil
KJ691951.1;CYC;grassland soil
KJ691952.1;CYC;grassland soil
KJ691953.1;CYC;grassland soil
KJ691954.1;SXT;grassland soil
KJ691955.1;SXT;grassland soil
KJ691956.1;TMP;grassland soil
KJ691957.1;TMP;grassland soil
KJ691958.1;TMP;grassland soil
KJ691959.1;TMP;grassland soil
KJ691960.1;TMP;grassland soil
KJ691961.1;TMP;grassland soil
KJ691962.1;TMP;grassland soil
KJ691963.1;TMP;grassland soil
KJ691964.1;ATM;grassland soil
KJ691965.1;ATM;grassland soil
KJ691966.1;ATM;grassland soil
KJ691967.1;CYC;grassland soil
KJ691968.1;TMP;grassland soil
KJ691969.1;TMP;grassland soil
KJ691970.1;TMP;grassland soil
KJ691971.1;TMP;grassland soil
KJ691972.1;TMP;grassland soil
KJ691973.1;TMP;grassland soil
KJ691974.1;TMP;grassland soil
KJ691975.1;TET;grassland soil
KJ691976.1;TET;grassland soil
KJ691977.1;TET;grassland soil
KJ691978.1;TET;grassland soil
KJ691979.1;TET;grassland soil
KJ691980.1;TET;grassland soil
KJ691981.1;TET;grassland soil
KJ691982.1;TET;grassland soil
KJ691983.1;TET;grassland soil
KJ691984.1;PEN;grassland soil
KJ691985.1;PEN;grassland soil
KJ691986.1;TGC;grassland soil
KJ691987.1;PEN;grassland soil
KJ691988.1;PEN;grassland soil
KJ691989.1;PEN;grassland soil
KJ691990.1;PIP;grassland soil
KJ691991.1;PIP;grassland soil
KJ691992.1;PIP;grassland soil
KJ691993.1;PIP;grassland soil
KJ691994.1;PEN;grassland soil
KJ691995.1;PEN;grassland soil
KJ691996.1;PEN;grassland soil
KJ691997.1;PEN;grassland soil
KJ691998.1;PEN;grassland soil
KJ691999.1;CYC;grassland soil
KJ692000.1;CYC;grassland soil
KJ692001.1;CYC;grassland soil
KJ692002.1;SXT;grassland soil
KJ692003.1;TMP;grassland soil
KJ692004.1;TMP;grassland soil
KJ692005.1;TMP;grassland soil
KJ692006.1;TMP;grassland soil
KJ692007.1;TMP;grassland soil
KJ692008.1;TMP;grassland soil
KJ692009.1;TMP;grassland soil
KJ692010.1;CYC;grassland soil
KJ692011.1;PEN;grassland soil
KJ692012.1;PEN;grassland soil
KJ692013.1;CHL;grassland soil
KJ692014.1;TMP;grassland soil
KJ692015.1;TMP;grassland soil
KJ692016.1;TMP;grassland soil
KJ692017.1;TMP;grassland soil
KJ692018.1;CAZ;grassland soil
KJ692019.1;CAZ;grassland soil
KJ692020.1;CAZ;grassland soil
KJ692021.1;CYC;grassland soil
KJ692022.1;CYC;grassland soil
KJ692023.1;CYC;grassland soil
KJ692024.1;CYC;grassland soil
KJ692025.1;CYC;grassland soil
KJ692026.1;CYC;grassland soil
KJ692027.1;SXT;grassland soil
KJ692028.1;SXT;grassland soil
KJ692029.1;SXT;grassland soil
KJ692030.1;SXT;grassland soil
KJ692031.1;SXT;grassland soil
KJ692032.1;SXT;grassland soil
KJ692033.1;SXT;grassland soil
KJ692034.1;TMP;grassland soil
KJ692035.1;TMP;grassland soil
KJ692036.1;TMP;grassland soil
KJ692037.1;TMP;grassland soil
KJ692038.1;TMP;grassland soil
KJ692039.1;TMP;grassland soil
KJ692040.1;GEN;grassland soil
KJ692041.1;GEN;grassland soil
KJ692042.1;GEN;grassland soil
KJ692043.1;FOX;grassland soil
KJ692044.1;CAZ;grassland soil
KJ692045.1;CAZ;grassland soil
KJ692046.1;CAZ;grassland soil
KJ692047.1;CAZ;grassland soil
KJ692048.1;TET;grassland soil
KJ692049.1;CYC;grassland soil
KJ692050.1;CYC;grassland soil
KJ692051.1;CYC;grassland soil
KJ692052.1;CYC;grassland soil
KJ692053.1;CYC;grassland soil
